movie_id,actor_name,character,cast_order
810,Cody Cameron,Pinocchio / Three Pigs (voice),10
812,Scott Weinger,Aladdin (voice),0
812,Robin Williams,Genie / Peddler (voice),1
812,Linda Larkin,Jasmine (voice),2
812,Jonathan Freeman,Jafar (voice),3
812,Gilbert Gottfried,Iago (voice),4
812,Douglas Seale,Sultan (voice),5
812,Frank Welker,Abu / Cave of Wonders / Rajah (voice),6
812,Brad Kane,Aladdin (singing voice),7
812,Lea Salonga,Jasmine (singing voice),8
812,Bruce Adler,Peddler (singing voice),9
812,Charlie Adler,Additional Voices (voice),10
834,Kate Beckinsale,Selene,0
834,Scott Speedman,Michael Corvin,1
834,Tony Curran,Marcus Corvinus,2
834,Shane Brolly,Kraven,3
834,Derek Jacobi,Alexander Corvinus,4
834,Bill Nighy,Viktor,5
834,Steven Mackintosh,Andreas Tanis,6
834,Zita Görög,Amelia,7
834,Brian Steele,William Corvinus,8
834,John Mann,Samuel,9
834,Scott McElroy,Soren,10
847,Warwick Davis,Willow,0
847,Val Kilmer,Madmartigan,1
847,Joanne Whalley,Sorsha,2
847,Patricia Hayes,Raziel,3
847,Gavan O'Herlihy,Airk,4
847,Phil Fondacaro,Vohnkar,5
847,Pat Roach,General Kael,6
847,Rick Overton,Franjean,7
847,Kevin Pollak,Rool,8
847,Billy Barty,High Aldwin,9
847,Jean Marsh,Queen Bavmorda,10
849,Ken Marshall,Prince Colwyn,0
849,Lysette Anthony,Lyssa,1
849,Freddie Jones,Ynyr,2
849,Francesca Annis,Widow of the Web,3
849,Alun Armstrong,Torquil,4
849,David Battley,Ergo,5
849,Bernard Bresslaw,Cyclops,6
849,Liam Neeson,Kegan,7
849,John Welsh,Seer,8
849,Graham McGrath,Titch,9
849,Tony Church,Turold,10
854,Jim Carrey,Stanley Ipkiss / The Mask,0
854,Peter Riegert,Mitch Kellaway,1
854,Peter Greene,Dorian Tyrrell,2
854,Amy Yasbeck,Peggy Brandt,3
854,Richard Jeni,Charlie Schumaker,4
854,Orestes Matacena,Niko,5
854,Tim Bagley,Irv,6
854,Nancy Fish,Mrs. Peenman,7
854,Johnny Williams,Burt,8
854,Reg E. Cathey,Freeze,9
854,Jim Doughan,Doyle,10
856,Bob Hoskins,Eddie Valiant,0
856,Christopher Lloyd,Judge Doom,1
856,Joanna Cassidy,Dolores,2
856,Charles Fleischer,Roger Rabbit / Benny The Cab / Greasy / Psycho (voice),3
856,Kathleen Turner,Jessica Rabbit (voice) (uncredited),4
856,Stubby Kaye,Marvin Acme,5
856,Alan Tilvern,R.K. Maroon,6
856,Richard LeParmentier,Lt. Santino,7
856,Lou Hirsch,Baby Herman (voice),8
856,Betsy Brantley,Jessica's Performance Model,9
856,Joel Silver,Raoul,10
866,Johnny Depp,Sir James Matthew Barrie,0
866,Kate Winslet,Sylvia Llewelyn Davies,1
866,Julie Christie,Mrs. Emma du Maurier,2
866,Dustin Hoffman,Charles Frohman,3
866,Freddie Highmore,Peter Llewelyn Davies,4
866,Radha Mitchell,Mary Ansell Barrie,5
866,Kate Maberly,Wendy,6
866,Joe Prospero,Jack Llewelyn Davies,7
866,Nick Roud,George Llewelyn Davies,8
866,Luke Spill,Michael Llewelyn Davies,9
866,Eileen Essell,Mrs. Snow,10
879,Dustin Hoffman,Captain Hook,0
879,Robin Williams,Peter Banning / Peter Pan,1
879,Julia Roberts,Tinkerbell,2
879,Bob Hoskins,Smee,3
879,Maggie Smith,Granny Wendy,4
879,Caroline Goodall,Moira,5
879,Charlie Korsmo,Jack,6
879,Amber Scott,Maggie,7
879,Laurel Cronin,Liza,8
879,Phil Collins,Inspector Good,9
879,Arthur Malet,Tootles,10
888,John Goodman,Fred Flintstone,0
888,Elizabeth Perkins,Wilma Flintstone,1
888,Rick Moranis,Barney Rubble,2
888,Rosie O'Donnell,Betty Rubble,3
888,Kyle MacLachlan,Cliff Vandercave,4
888,Halle Berry,Sharon Stone,5
888,Elizabeth Taylor,Pearl Slaghoople,6
888,Dann Florek,Mr. Slate,7
888,Richard Moll,Hoagie,8
888,Irwin Keyes,Joe Rockhead,9
888,Jonathan Winters,Gobo The Grizzled Man,10
892,Dominique Pinon,Louison,0
892,Marie-Laure Dougnac,Julie Clapet,1
892,Jean-Claude Dreyfus,Clapet,2
892,Karin Viard,Mademoiselle Plusse,3
892,Ticky Holgado,Marcel Tapioca,4
892,Pascal Benezech,Tried to Escape,5
892,Edith Ker,Grandmother,6
892,Rufus,Robert Kube,7
892,Jacques Mathou,Roger Kube,8
892,Chick Ortega,Postman,9
892,Jean-François Perrier,Georges Interligator,10
902,Ron Perlman,One,0
902,Dominique Pinon,The Diver / The Clones,1
902,Judith Vittet,Miette,2
902,Daniel Emilfork,Krank,3
902,Jean-Claude Dreyfus,Marcello,4
902,Geneviève Brunet,The Octopus,5
902,Odile Mallet,The Octopus,6
902,Mireille Mossé,Miss Bismuth,7
902,Serge Merlin,Gabriel Marie,8
902,Rufus,Peeler,9
902,Ticky Holgado,Ex-Acrobat,10
922,Johnny Depp,William Blake,0
922,Gary Farmer,Nobody,1
922,Crispin Glover,Train Fireman,2
922,Lance Henriksen,Cole Wilson,3
922,Michael Wincott,Conway Twill,4
922,Eugene Byrd,Johnny 'The Kid' Pickett,5
922,John Hurt,John Scholfield,6
922,Robert Mitchum,John Dickinson,7
922,Iggy Pop,Salvatore 'Sally' Jenko,8
922,Gabriel Byrne,Charlie Dickinson,9
922,Jared Harris,Benmont Tench,10
927,Zach Galligan,Billy Peltzer,0
927,Phoebe Cates,Kate Beringer,1
927,Hoyt Axton,Randall Peltzer,2
927,Frances Lee McCain,Lynn Peltzer,3
927,Corey Feldman,Pete Fountaine,4
927,Keye Luke,Grandfather (Mr. Wing),5
927,John Louie,Chinese Boy,6
927,Dick Miller,Murray Futterman,7
927,Jackie Joseph,Sheila Futterman,8
927,Polly Holliday,Ruby Deagle,9
927,Judge Reinhold,Gerald Hopkins,10
928,Zach Galligan,Billy Peltzer,0
928,Phoebe Cates,Kate Beringer,1
928,John Glover,Daniel Clamp,2
928,Robert Prosky,Grandpa Fred,3
928,Robert Picardo,Forster,4
928,Christopher Lee,Doctor Catheter,5
928,Haviland Morris,Marla Bloodstone,6
928,Dick Miller,Murray Futterman,7
928,Jackie Joseph,Sheila Futterman,8
928,Gedde Watanabe,Mr. Katsuji,9
928,Keye Luke,Mr. Wing,10
991,David Bowie,Thomas Jerome Newton,0
991,Rip Torn,Nathan Bryce,1
991,Candy Clark,Mary-Lou,2
991,Tony Mascia,Arthur,3
991,Buck Henry,Oliver Farnsworth,4
991,Bernie Casey,Peters,5
991,Adrienne La Russa,Helen,6
991,Claudia Jennings,Peters' Wife (uncredited),7
991,Rick Riccardo,Trevor,8
991,Jim Lovell,James Lovell,9
991,Hilary Holland,Jill,10
1024,Melanie Lynskey,Pauline Parker,0
1024,Kate Winslet,Juliet Hulme,1
1024,Sarah Peirse,Honorah Parker Rieper,2
1024,Diana Kent,Hilda Hulme,3
1024,Clive Merrison,Dr. Henry Hulme,4
1024,Simon O'Connor,Herbert Rieper,5
1024,Jed Brophy,John / Nicholas,6
1024,Peter Elliott,Bill Perry,7
1024,Gilbert Goldie,Dr. Bennett,8
1024,Geoffrey Heath,Rev. Norris,9
1024,Kirsti Ferry,Wendy,10
1250,Nicolas Cage,Johnny Blaze / Ghost Rider,0
1250,Eva Mendes,Roxanne Simpson,1
1250,Sam Elliott,Carter Slade / Phantom Rider,2
1250,Wes Bentley,Blackheart / Black King,3
1250,Peter Fonda,Mephistopheles / Mephisto,4
1250,Matt Long,Young Johnny Blaze,5
1250,Brett Cullen,Barton Blaze,6
1250,Raquel Alessi,Young Roxanne Simpson,7
1250,Donal Logue,Mack,8
1250,Tony Ghosthawk,Team Blaze,9
1250,Hugh Sexton,Team Blaze,10
1262,Will Ferrell,Harold Crick,0
1262,Maggie Gyllenhaal,Ana Pascal,1
1262,Dustin Hoffman,Professor Jules Hilbert,2
1262,Emma Thompson,Karen Eiffel,3
1262,Queen Latifah,Penny Escher,4
1262,Tony Hale,Dave,5
1262,Tom Hulce,Dr. Cayly,6
1262,Linda Hunt,Dr. Mittag-Leffler,7
1262,Kristin Chenoweth,Book Channel Host,8
1262,John M. Watson Sr.,TV Author,9
1262,William Dick,"IRS Co-Worker #1",10
1417,Ivana Baquero,Ofelia,0
1417,Sergi López,Capitán Vidal,1
1417,Maribel Verdú,Mercedes,2
1417,Doug Jones,Fauno / Pale Man,3
1417,Ariadna Gil,Carmen,4
1417,Álex Angulo,Dr. Ferreiro,5
1417,Roger Casamajor,Pedro,6
1417,Manolo Solo,Garcés,7
1417,César Vea,Serrano,8
1417,Ivan Massagué,El Tarta,9
1417,Gonzalo Uriarte,Francés,10
1427,Ben Whishaw,Jean-Baptiste Grenouille,0
1427,Alan Rickman,Richis,1
1427,Rachel Hurd-Wood,Laura,2
1427,Dustin Hoffman,Giuseppe Baldini,3
1427,John Hurt,Narrator (voice),4
1427,Karoline Herfurth,The Plum Girl,5
1427,David Calder,Bishop of Grasse,6
1427,Simon Chandler,Mayor of Grasse,7
1427,Sian Thomas,Madame Gaillard,8
1427,Jessica Schwarz,Natalie,9
1427,Corinna Harfouch,Madame Arnulfi,10
1433,Marisa Paredes,Carmen,0
1433,Eduardo Noriega,Jacinto,1
1433,Federico Luppi,Dr. Casares,2
1433,Fernando Tielve,Carlos,3
1433,Íñigo Garcés,Jaime,4
1433,Irene Visedo,Conchita,5
1433,José Manuel Lorenzo,Marcelo,6
1433,Francisco Maestre,'El Puerco',7
1433,Junio Valverde,Santi,8
1433,Berta Ojea,Alma,9
1433,Adrián Lamana,Gálvez,10
1487,Ron Perlman,Hellboy,0
1487,Selma Blair,Elizabeth 'Liz' Sherman,1
1487,Doug Jones,Abraham 'Abe' Sapien,2
1487,John Hurt,Prof. Trevor 'Broom' Bruttenholm,3
1487,Rupert Evans,John Myers,4
1487,Jeffrey Tambor,Tom Manning,5
1487,Ladislav Beran,Karl Ruprecht Kroenen,6
1487,Bridget Hodson,Ilsa Haupstein,7
1487,Karel Roden,Grigori Rasputin,8
1487,Brian Steele,Sammael,9
1487,Corey Johnson,Agent Clay,10
1491,Edward Norton,Eisenheim,0
1491,Paul Giamatti,Inspector Uhl,1
1491,Jessica Biel,Sophie,2
1491,Rufus Sewell,Crown Prince Leopold,3
1491,Eddie Marsan,Josef Fischer,4
1491,Aaron Taylor-Johnson,Young Eisenheim,5
1491,Eleanor Tomlinson,Young Sophie,6
1491,Jake Wood,Jurka,7
1491,Tom Fisher,Willigut,8
1491,Karl Johnson,Doctor / Old Man,9
1491,Vincent Franklin,Loschek,10
1494,Chow Yun-Fat,Emperor Ping,0
1494,Gong Li,Empress Phoenix,1
1494,Jay Chou,Prince Zhai,2
1494,Liu Ye,Crown Prince Wan,3
1494,Qin Junjie,Prince Yu,4
1494,Li Man,Jiang Chan,5
1494,Ni Dahong,Imperial Physician Jiang,6
1494,Chen Jin,Imperial Physician's Wife,7
1494,Siran Ge,Maid,8
1494,Guo Jiulong,Host of the Festival,9
1494,Ma Tianyu,Medicine Boy,10
1499,Brian Tochi,Leonardo (voice),0
1499,Tim Kelleher,Raphael (voice),1
1499,Corey Feldman,Donatello (voice),2
1499,Robbie Rist,Michaelangelo (voice),3
1499,Paige Turco,April O'Neil,4
1499,Elias Koteas,Casey Jones / Whit,5
1499,James Murray,Splinter,6
1499,Sab Shimono,Lord Norinaga,7
1499,Stuart Wilson,Walker,8
1499,Vivian Wu,Mitsu,9
1499,Eidan Hanzei,Kenshin,10
1585,James Stewart,George Bailey,0
1585,Donna Reed,Mary Hatch,1
1585,Lionel Barrymore,Mr. Potter,2
1585,Thomas Mitchell,Uncle Billy,3
1585,Henry Travers,Clarence,4
1585,Beulah Bondi,Mrs. Bailey,5
1585,Frank Faylen,Ernie,6
1585,Ward Bond,Bert,7
1585,Gloria Grahame,Violet,8
1585,H.B. Warner,Mr. Gower,9
1585,Frank Albertson,Sam Wainwright,10
1593,Ben Stiller,Larry Daley,0
1593,Carla Gugino,Rebecca,1
1593,Dick Van Dyke,Cecil,2
1593,Mickey Rooney,Gus,3
1593,Bill Cobbs,Reginald,4
1593,Jake Cherry,Nick Daley,5
1593,Ricky Gervais,Dr. McPhee,6
1593,Robin Williams,Theodore Roosevelt,7
1593,Kim Raver,Erica Daley,8
1593,Patrick Gallagher,Attila the Hun,9
1593,Rami Malek,Ahkmenrah,10
1600,Irène Jacob,Weronika / Véronique,0
1600,Halina Gryglaszewska,Auntie,1
1600,Philippe Volter,Alexandre Fabbri,2
1600,Guillaume de Tonquédec,Serge,3
1600,Kalina Jędrusik,Crazy Woman,4
1600,Aleksander Bardini,Conductor,5
1600,Władysław Kowalski,Weronika's Father,6
1600,Jerzy Gudejko,Antek,7
1600,Janusz Sterninski,Lawyer,8
1600,Sandrine Dumas,Catherine,9
1600,Louis Ducreux,Professor,10
1636,Brendan Fraser,Elliot,0
1636,Elizabeth Hurley,The Devil,1
1636,Frances O'Connor,Alison / Nicole,2
1636,Miriam Shor,Carol / Penthouse Hostess,3
1636,Orlando Jones,Dan / Esteban / Beach Jock / Sportscaster / African Party Guest,4
1636,Paul Adelstein,Bob / Roberto / Beach Jock / Sportscaster / Lincoln Aide,5
1636,Toby Huss,Jerry / Alejandro / Beach Jock / Sportscaster / Lance,6
1636,Gabriel Casseus,Elliot's Cellmate,7
1636,Brian Doyle-Murray,Priest,8
1636,Jeff Doucette,Desk Sergeant,9
1636,Aaron Lustig,Synedyne Supervisor,10
1729,Jackie Chan,Old Hop / Lu Yan,0
1729,Jet Li,The Silent Monk / The Monkey King,1
1729,Michael Angarano,Jason Tripitikas,2
1729,Liu Yifei,Golden Sparrow / Chinatown Girl,3
1729,Li Bingbing,Ni Chang a.k.a White-Haired Witch,4
1729,Collin Chou,Jade Warlord,5
1729,Morgan Benoit,Lupo,6
1729,Jack Posobiec,Southie,7
1729,Thomas McDonell,Young Southie,8
1729,Juana Collignon,Southie Girl,9
1729,Zhi Ma Gui,Old Woman,10
1730,Laura Dern,Nikki Grace / Susan Blue,0
1730,Jeremy Irons,Kingsley Stewart,1
1730,Justin Theroux,Devon Berk / Billy Side,2
1730,Harry Dean Stanton,Freddie Howard,3
1730,Karolina Gruszka,Lost Girl,4
1730,Peter J. Lucas,Piotrek Krol,5
1730,Krzysztof Majchrzak,Phantom,6
1730,Jan Hencz,Janek,7
1730,Grace Zabriskie,"Visitor #1",8
1730,William H. Macy,Announcer,9
1730,Ian Abercrombie,Henry the Butler,10
1734,Brendan Fraser,Rick O'Connell,0
1734,Rachel Weisz,Evelyn O'Connell / Nefertiri,1
1734,John Hannah,Jonathan Carnahan,2
1734,Oded Fehr,Ardeth Bay,3
1734,Arnold Vosloo,Imhotep,4
1734,Patricia Velásquez,Meela / Anck-Su-Namun,5
1734,Freddie Boath,Alex O'Connell,6
1734,Dwayne Johnson,Mathayus / The Scorpion King,7
1734,Alun Armstrong,Baltus Hafez,8
1734,Adewale Akinnuoye-Agbaje,Lock-Nah,9
1734,Shaun Parkes,Izzy Buttons,10
1735,Brendan Fraser,Rick O'Connell,0
1735,Maria Bello,Evelyn O'Connell,1
1735,John Hannah,Jonathan Carnahan,2
1735,Luke Ford,Alex O'Connell,3
1735,Isabella Leong Lok-Sze,Lin,4
1735,Jet Li,Han,5
1735,Michelle Yeoh,Zi Yuan,6
1735,Anthony Wong Chau-Sang,Yang,7
1735,Russell Wong,Ming Guo,8
1735,Liam Cunningham,"""Mad Dog"" Maguire",9
1735,David Calder,Roger Wilson,10
1832,Ben Affleck,Bartleby,0
1832,Matt Damon,Loki,1
1832,Linda Fiorentino,Bethany,2
1832,Salma Hayek Pinault,Serendipity,3
1832,Jason Lee,Azrael,4
1832,Jason Mewes,Jay,5
1832,Alan Rickman,Metatron,6
1832,Chris Rock,Rufus,7
1832,George Carlin,Cardinal Glick,8
1832,Bud Cort,John Doe Jersey,9
1832,Alanis Morissette,God,10
1865,Johnny Depp,Jack Sparrow,0
1865,Penélope Cruz,Angelica,1
1865,Geoffrey Rush,Hector Barbossa,2
1865,Ian McShane,"Edward ""Blackbeard"" Teach",3
1865,Kevin McNally,Joshamee Gibbs,4
1865,Sam Claflin,Philip,5
1865,Àstrid Bergès-Frisbey,Syrena,6
1865,Stephen Graham,Scrum,7
1865,Keith Richards,Captain Teague,8
1865,Richard Griffiths,King George,9
1865,Greg Ellis,Groves,10
1870,Jean Marais,Fantômas / Fandor / Professeur Lefèvre / Marquis de Rostelli,0
1870,Louis de Funès,Commissaire Juve,1
1870,Mylène Demongeot,Hélène,2
1870,Jacques Dynam,Inspecteur Bertrand,3
1870,Robert Dalban,Directeur du journal,4
1870,Albert Dagnant,Professeur Marchard,5
1870,Christian Toma,Inspecteur Pierre,6
1870,Michel Duplaix,Inspecteur Léon,7
1870,Olivier de Funès,Michou,8
1870,Florence Blot,La dame,9
1870,Robert Le Béal,Le ministre,10
1875,Jean Marais,Fantômas / Fandor / Sir Walter Brown / Giuseppe Luigi,0
1875,Louis de Funès,Commissaire Juve,1
1875,Mylène Demongeot,Hélène,2
1875,Françoise Christophe,Lady Dorothée MacRashley,3
1875,Jean-Roger Caussimon,Lord Edward MacRashley / Fantômas,4
1875,Robert Dalban,Le directeur du journal,5
1875,André Dumas,Tom Smith,6
1875,Max Montavon,Alexandre,7
1875,Rita Renoir,La vedette qui descend de l'avion,8
1875,Jean Ozenne,Albert,9
1875,Henri Serre,André Berthier,10
1884,Eric Walker,Mace Towani,0
1884,Warwick Davis,Wicket W. Warrick,1
1884,Fionnula Flanagan,Catarine Towani,2
1884,Guy Boyd,Jeremitt Towani,3
1884,Aubree Miller,Cindel Towani,4
1884,Daniel Frishman,Deej Warrick,5
1884,Debbie Lee Carrington,Weechee Warrick,6
1884,Tony Cox,Widdle Warrick,7
1884,Pam Grizz,Shodu Warrick,8
1884,Kevin Thompson,Chukha-Trok,9
1884,Margarita Fernández,Kainik,10
1995,Angelina Jolie,Lara Croft,0
1995,Iain Glen,Manfred Powell,1
1995,Daniel Craig,Alex West,2
1995,Noah Taylor,Bryce,3
1995,Chris Barrie,Hillary,4
1995,Jon Voight,Lord Richard Croft,5
1995,Julian Rhind-Tutt,Mr. Pimms,6
1995,Leslie Phillips,Wilson,7
1995,Richard Johnson,Distinguished Gentleman,8
1995,Robert Phillips,Assault Team Leader (Julius),9
1995,Rachel Appleton,Young Lara,10
1996,Angelina Jolie,Lara Croft,0
1996,Gerard Butler,Terry Sheridan,1
1996,Ciarán Hinds,Jonathan Reiss,2
1996,Chris Barrie,Hillary,3
1996,Noah Taylor,Bryce,4
1996,Djimon Hounsou,Kosa,5
1996,Til Schweiger,Sean,6
1996,Simon Yam,Chen Lo,7
1996,Terence Yin Chi-Wai,Xien,8
1996,Daniel Caltagirone,Nicholas Petraki,9
1996,Fabiano Martell,Jimmy Petraki,10
2044,Keanu Reeves,Alex Wyler,0
2044,Sandra Bullock,Dr. Kate Forster,1
2044,Christopher Plummer,Simon Wyler,2
2044,Ebon Moss-Bachrach,Henry Wyler,3
2044,Willeke van Ammelrooy,Kate's Mother,4
2044,Dylan Walsh,Morgan,5
2044,Shohreh Aghdashloo,Dr. Anna Klyczynski,6
2044,Lynn Collins,Mona,7
2044,Mike Bacarella,Mulhern,8
2044,Kevin M. Brennan,Waiter,9
2044,Frank Caeti,Cove Patron,10
2062,Patton Oswalt,Remy (voice),0
2062,Ian Holm,Skinner (voice),1
2062,Lou Romano,Linguini (voice),2
2062,Brian Dennehy,Django (voice),3
2062,Peter Sohn,Emile (voice),4
2062,Peter O'Toole,Anton Ego (voice),5
2062,Brad Garrett,Gusteau (voice),6
2062,Janeane Garofalo,Colette (voice),7
2062,Will Arnett,Horst (voice),8
2062,Julius Callahan,Lalo / Francois (voice),9
2062,James Remar,Larousse (voice),10
2114,Ming-Na Wen,Dr. Aki Ross (voice),0
2114,Donald Sutherland,Dr. Sid (voice),1
2114,Alec Baldwin,Cap. Gray Edwards (voice),2
2114,Ving Rhames,Sgt. Ryan Whitaker (voice),3
2114,Steve Buscemi,Off. Neil Fleming (voice),4
2114,Peri Gilpin,Off. Jane Proudfoot (voice),5
2114,James Woods,General Hein (voice),6
2114,Keith David,Council Member (voice),7
2114,Jean Simmons,Council Member (voice),8
2114,Matt McKenzie,Major Elliot (voice),9
2114,John DeMita,"BCR Soldier #1 / Space Station Technician #2 / Additional Voices (voice)",10
2134,Rod Taylor,H. George Wells,0
2134,Alan Young,David Filby / James Filby,1
2134,Yvette Mimieux,Weena,2
2134,Sebastian Cabot,Dr. Philip Hilyer,3
2134,Tom Helmore,Anthony Bridewell,4
2134,Whit Bissell,Walter Kemp,5
2134,Doris Lloyd,Mrs. Watchett,6
2134,Bob Barran,Eloi Man (uncredited),7
2134,Paul Frees,Talking Rings (voice) (uncredited),8
2179,Jack Black,JB,0
2179,Kyle Gass,KG,1
2179,JR Reed,Lee,2
2179,Ronnie James Dio,Dio,3
2179,Paul F. Tompkins,Open Mic Host,4
2179,Troy Gentile,Lil' JB,5
2179,Ned Bellamy,Security Guard,6
2179,Fred Armisen,Security Guard,7
2179,Kirk Ward,Car Chase Cop / Gang Leader,8
2179,Amy Poehler,Truck Stop Waitress,9
2179,Tim Robbins,The Stranger,10
2268,Nicole Kidman,Marisa Coulter,0
2268,Daniel Craig,Lord Asriel,1
2268,Dakota Blue Richards,Lyra Belacqua,2
2268,Ben Walker,Roger Parslow,3
2268,Freddie Highmore,Pantalaimon (voice),4
2268,Ian McKellen,Iorek Byrnison (voice),5
2268,Eva Green,Serafina Pekkala,6
2268,Jim Carter,John Faa,7
2268,Tom Courtenay,Farder Coram,8
2268,Ian McShane,Ragnar Sturlusson (voice),9
2268,Sam Elliott,Lee Scoresby,10
2269,Konstantin Khabenskiy,Anton Gorodetsky,0
2269,Mariya Poroshina,Svetlana,1
2269,Vladimir Menshov,Geser,2
2269,Galina Tyunina,Olga,3
2269,Zhanna Friske,Alice Donnikova,4
2269,Viktor Verzhbitskiy,Zavulon,5
2269,Dmitriy Martynov,Egor,6
2269,Aleksey Maklakov,Semen,7
2269,Aleksandr Samoylenko,Bear,8
2269,Gosha Kutsenko,Ignat,9
2269,Irina Yakovleva,Galina Rogova,10
2270,Charlie Cox,Tristan Thorn,0
2270,Claire Danes,Yvaine,1
2270,Michelle Pfeiffer,Lamia,2
2270,Mark Strong,Septimus,3
2270,Jason Flemyng,Primus,4
2270,Robert De Niro,Captain Shakespeare,5
2270,Sienna Miller,Victoria,6
2270,Sarah Alexander,Empusa,7
2270,Joanna Scanlan,Mormo,8
2270,Melanie Hill,Ditchwater Sal,9
2270,Mark Heap,Tertius,10
2274,Alexander Ludwig,Will Stanton,0
2274,Ian McShane,Merriman Lyon,1
2274,Christopher Eccleston,The Rider,2
2274,Gregory Smith,Max,3
2274,Wendy Crewson,Mary Stanton,5
2274,James Cosmo,Dawson,6
2274,Amelia Warner,Maggie Barnes,7
2274,Drew Tyler Bell,James,8
2274,John Benjamin Hickey,John Stenton,9
2274,Frances Conroy,Miss Greythorne,10
2280,Tom Hanks,Josh Baskin,0
2280,Elizabeth Perkins,Susan,1
2280,Robert Loggia,MacMillan,2
2280,John Heard,Paul,3
2280,Jared Rushton,Billy,4
2280,David Moscow,Young Josh,5
2280,Jon Lovitz,Scotty Brennen,6
2280,Mercedes Ruehl,Mrs. Baskin,7
2280,Josh Clark,Mr. Baskin,8
2280,Kimberlee M. Davis,Cynthia Benson,9
2280,Oliver Block,Freddie Benson,10
2284,Dustin Hoffman,Mr. Edward Magorium,0
2284,Natalie Portman,Molly Mahoney,1
2284,Jason Bateman,Henry Weston,2
2284,Zach Mills,Eric Applebaum,3
2284,Jonathan Potts,Dr. Sage,4
2284,Rebecca Northan,Ellie Applebaum,5
2284,David Rendall,Tim,6
2284,Jade Cohen,Kangaroo Girl,7
2284,Marcia Bennett,Lora,8
2284,Ted Ludzik,Bellini,9
2284,Madalena Brancatella,Jessica,10
2300,Michael Jordan,Michael Jordan,0
2300,Wayne Knight,Stan Podolak,1
2300,Theresa Randle,Juanita Jordan,2
2300,Manner Washington,Jeffery Jordan,3
2300,Eric Gordon,Marcus Jordan,4
2300,Penny Bae Bridges,Jasmine Jordan,5
2300,Brandon Hammond,Michael Jordan (10 Years Old),6
2300,Larry Bird,Larry Bird,7
2300,Bill Murray,Bill Murray,8
2300,Thom Barry,James Jordan,9
2300,Charles Barkley,Charles Barkley,10
2309,Brendan Fraser,Mo 'Silvertongue' Folchart,0
2309,Sienna Guillory,Resa,1
2309,Andy Serkis,Capricorn,2
2309,Eliza Bennett,Meggie Folchart,3
2309,Paul Bettany,Dustfinger,4
2309,Jim Broadbent,Fenoglio,5
2309,Helen Mirren,Elinor Loredan,6
2309,Matt King,Cockerell,7
2309,Rafi Gavron,Farid,8
2309,Marnix Van Den Broeke,The Shadow,9
2309,Richard Strange,Bookshop Proprietor,10
2323,Kevin Costner,Ray Kinsella,0
2323,Amy Madigan,Annie Kinsella,1
2323,Gaby Hoffmann,Karin Kinsella,2
2323,Ray Liotta,"""Shoeless"" Joe Jackson",3
2323,Timothy Busfield,Mark,4
2323,James Earl Jones,Terrence Mann,5
2323,Burt Lancaster,"Doc ""Moonlight"" Graham",6
2323,Frank Whaley,Archie Graham,7
2323,Dwier Brown,John Kinsella,8
2323,James Andelin,Feed Store Farmer,9
2323,Mary Anne Kean,Feed Store Lady,10
2395,Gérard Depardieu,Obélix,0
2395,Clovis Cornillac,Astérix,1
2395,José Garcia,Couverdepus,2
2395,Franck Dubosc,Assurancetourix,3
2395,Stéphane Rousseau,Alafolix,4
2395,Jean-Pierre Cassel,Panoramix,5
2395,Mónica Cruz,Esmeralda,6
2395,Alain Delon,Jules César,7
2395,Benoît Poelvoorde,Brutus,8
2395,Vanessa Hessler,Princess Irina,9
2395,Michael Herbig,Pasunmotdeplus,10
2454,William Moseley,Peter Pevensie,0
2454,Anna Popplewell,Susan Pevensie,1
2454,Skandar Keynes,Edmund Pevensie,2
2454,Georgie Henley,Lucy Pevensie,3
2454,Ben Barnes,Prince Caspian,4
2454,Tilda Swinton,White Witch,5
2454,Peter Dinklage,Trumpkin,6
2454,Sergio Castellitto,King Miraz,7
2454,Eddie Izzard,Reepicheep,8
2454,Liam Neeson,Aslan (voice),9
2454,Warwick Davis,Nikabrik,10
2486,Ed Speleers,Eragon,0
2486,Jeremy Irons,Brom,1
2486,Sienna Guillory,Arya,2
2486,Robert Carlyle,Durza,3
2486,John Malkovich,King Galbatorix,4
2486,Garrett Hedlund,Murtagh,5
2486,Alun Armstrong,Uncle Garrow,6
2486,Djimon Hounsou,Ajihad,7
2486,Joss Stone,Angela,8
2486,Rachel Weisz,Saphira (voice),9
2486,Christopher Egan,Roran,10
2493,Cary Elwes,Westley,0
2493,Robin Wright,The Princess Bride,1
2493,Mandy Patinkin,Inigo Montoya,2
2493,Chris Sarandon,Prince Humperdinck,3
2493,Christopher Guest,Count Rugen,4
2493,Wallace Shawn,Vizzini,5
2493,André Roussimoff,Fezzik,6
2493,Fred Savage,The Grandson,7
2493,Peter Falk,The Grandfather,8
2493,Peter Cook,The Impressive Clergyman,9
2493,Mel Smith,The Albino,10
2619,Tom Hanks,Allen Bauer,0
2619,Daryl Hannah,Madison,1
2619,Eugene Levy,Walter Kornbluth,2
2619,John Candy,Freddie Bauer,3
2619,Dody Goodman,Mrs. Stimler,4
2619,Shecky Greene,Mr. Buyrite,5
